PEAKID,PKNAME,PKNAME2,LOCATION,HEIGHTM,HEIGHTF,HIMAL,REGION,OPEN,UNLISTED,TREKKING,TREKYEAR,RESTRICT,PHOST,PSTATUS,PEAKMEMO,PYEAR,PSEASON,PEXPID,PSMTDATE,PCOUNTRY,PSUMMITERS,PSMTNOTE,REFERMEMO,PHOTOMEMO
PKAR,Pankar Himal,,Manaslu Himal (ENE of Samagaon on Tibetan border),6264,20551,15,4,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6264m - HMG-MT, HMG-Finn",2018,1,PKAR18101,May 08,Japan,"Yasuhiro Hanatani, Reo Chikara, Ryosuke Matsuyama, Daijo Saito, Tatsuro Sugimoto, Airi Watanabe",,,
SAUL,Saula,,Manaslu Himal (ENE of Samagaon on Tibetan border),6235,20456,15,4,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6235m - HMG-MT, HMG-Finn",2022,1,SAUL22101,May 03,Japan,"Diajo Saito, Akihiro Shigenobu",,,
YARA,Yara Chuli,Yala Chuli,Palchung Himal (SE of Changdi on Tibetan border),6236,20459,11,7,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6236m - HMG-MT, HMG-Finn",,0,,,,Unclimbed,,,
RHIM,Rhimbu,,Shringi Himal (S of Tobsar),6210,20374,5,4,True,False,False,,Opened in 2014,1,1,"Other map altitudes:
   6120m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed,,,
SANC,Sanctuary Peak,,Kanjiroba Himal (N of Kanjiroba North),6207,20364,10,7,True,False,False,,Opened in 2014,1,1,"Other map altitudes:
   6207m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed,,,
LASA,Lasa,,Byas Risi Himal (NNW of Nampa on Tibetan border),6189,20305,2,7,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6189m - HMG-MT, HMG-Finn",,0,,,,Unclimbed,,,
PERI,Peri,,Langtang Himal (SE of Langtang Ri on Tibetan border),6174,20256,13,3,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6174m - HMG-MT, HMG-Finn",2016,3,PERI16301,Dec 06,"Italy, Nepal","Werner Frei, Pasang Sherpa, Sandesh Sherpa",,,
DWIJ,Dwijen Himal,,Shringi Himal (NE of Ghap village on Tibetan border),6169,20240,5,4,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6169m - HMG-MT, HMG-Finn",,0,,,,Unclimbed,,,
JABR,Jabou Ri,,Rolwaling Himal (S of Tarkago),6166,20230,19,2,True,False,False,,Opened in 2014,1,2,"Other map altitudes:
   6166m - HMT-MT, HMG-Finn
   6172m - Schneider",2015,3,JABR15301,Sep 15,USA,"Ryan Waters, Eric Larsen",,,
BEDG,Beding Go,Bedding Go,Rolwaling Himal (N of Beding village on Tibetan border),6125,20095,19,2,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6125m - HMG-MT, HMG-Finn
   6126m - Schneider",2015,3,BEDG15301,Oct 21,"Nepal, Canada, Brazil, Ireland","Mingma Tshering/Tsiri Sherpa, Dean Carriere, Dino De Almeida Camargo, Cian O'Brolchain, Nima Gyalzen Sherpa, Pasang Tenzing Sherpa, Tshering Pemba Sherpa",,,
TAKN,Takphu North,,Nalakankar Himal (on W Nepal/Tibetan border),6142,20151,17,7,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6142m - HMG-MT, HMG-Finn",2016,3,TAKN16301,Oct 12,"Germany, Nepal","Herbert Bader, Karl Henge, Tassilo Hock, Josef Knitz, Annabelle Rochelt, Alois Sinz, Bhai Krishna Khadka",,,
BHUL,Bhulu Lhasa,,Kanjiroba Himal (NNW of Kanjiroba North),6102,20020,10,7,True,False,False,,Opened in 2014,1,2,"Other map altitudes:
   6102m - HMG-MT, HMG-Finn",1964,3,BHUL64301,Oct 31,"UK, Nepal","John Tyson, John Cole, Robert Kendall, Mingma Sherpa",,,
LNAK,Lhonak,Rifil Peak,Janak Himal (WNW of Drohmo),6070,19915,6,1,True,False,False,,Opened in 2014,1,1,"Other map altitudes:
   6070m - HMG-MT, HMG-Finn",,0,,,,Unclimbed,,,
ROLM,Rolmi,,Shringi Himal (S of Tobsar),6056,19869,5,4,True,False,False,,Opened in 2014,1,2,"Other map altitudes:
   6056m - HMG-MT, HMG-Finn",2017,3,ROLM17301,Oct 01,Nepal,"Narendra Shahi, Iman Gurung, Samir Gurung",,,
ACHN,Aichyn,"Aychin, Ashvin",Chandi Himal (SW of Changwathang),6055,19865,17,7,True,False,False,,Opened in 2014,1,2,"Other map altitudes:
   6055m - HMG-MT

Altitude not shown on HMG-Finn map",2015,3,ACHN15301,Sep 03,Japan,"Hiroki Senda, et al",,,
ARDN,Ardang,Chyoro Ri,Phupharka Himal (NW of Simikot),6034,19797,17,7,True,False,False,,Opened in 2014,1,2,"Other map altitudes:
   6034m - HMG-MT, HMG-Finn",2019,3,ARDN19301,Nov 13,Canada,"Bryce Brown, Sunny Twelker",,,
LUNG,Lungchhung,,Palchung Himal (NE of Kanjiroba on Tibetan border),6043,19826,11,7,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6043m - HMG-MT, HMG-Finn

Lungchhung is southeast of Daphe Shail.",,0,,,,Unclimbed,,,
KHNG,Khung,,Palchung Himal (NE of Kanjiroba on Tibetan border),6024,19764,11,7,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6024m - HMG-MT, HMG-Finn

Khung is just east of Lungchhung.",,0,,,,Unclimbed,,,
CHND,Chandi Himal,,Chandi Himal (NE of Simikot on Tibetan border),6142,20151,17,7,True,False,False,,Opened in 2002,4,1,"Other map altitudes:
   6096m - HMG-MT
   6142m - HMG-Finn, Nepa

There is another peak of 6069m along the Tibetan border on the HMG-Finn map (is this the Chandi Himal from the Ministry?)",,0,,,,Unclimbed,Climbed illegally by Sean Burch in October 2016?,,
KALI,Kali Himal,"Chota Ri, Baruntse North",Khumbu Himal (NW of Baruntse),6985,22917,12,2,True,False,False,,Opened in 2002,1,2,"Other map alitudes:
   6985m - HMG-MT, HMG-Finn, Nepa
   7057m - Schneider",1983,1,KALI83101,Apr 05,Netherlands,"Joost Ubblink, Edwin Van Nieuwkerk",,,
DHEC,Dhechyan Khang,,Damodar Himal (ESE of Gaugiri on Tibetan border),6019,19747,3,5,True,False,False,,Opened in 2014,4,2,"Other map altitudes:
   6019m - HMG-MT, HMG-Finn, Nepa",2018,1,DHEC18101,May 05,"Austria, Germany, Nepal","Wolfgang Drexler, Martin Thallmair, Lawang Tamang, Yokachi Tamang",,,
EKRA,Ekrate Danda,,"Khumbu Himal (in Hongku Valley, S of Chamlang)",6213,20384,12,2,True,False,False,,Opened in 2002,1,1,"Other map altitudes:
   6213m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed,,,
GHYN,Ghyun Himal I,,Mustang Himal (N of Ghyun Khola on Tibetan border),6110,20046,16,6,True,False,False,,Opened in 2014,4,1,"Other map altitudes:
   6099m - HMG-MT
   6110m - HMG-Finn",,0,,,,Unclimbed,,,
GORH,Gorakh Himal,,Gorakh Himal (NE of Simikot on Tibetan border),6198,20335,17,7,True,False,False,,Opened in 2002,4,1,"Other map altitudes:
   6198m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed,,,
HONK,Hongku,"Hongku Chuli Nup, Honku, Sura Peak","Khumbu Himal (in Hongku Valley, W of Hongku Chuli)",6764,22192,12,2,True,False,False,,Opened in 2003,1,2,"Other map altitudes:
   6570m - Japan MMW
   6764m - HMG-MT, HMG-Finn
   6770m - Schneider",2015,3,HONK15301,Oct 09,France,"Alberto Inurrategi Iriarte, Juan Vallejo Llanos, Miguel Zabalza Azkona",Likely first climbed in the 1980s,,
KARK,Karko,,Saipal Himal (WNW of Saipal),6015,19734,20,7,True,False,False,,Opened in 2002,1,1,"Other map altitudes:
   6015m - HMG-MT, HMG-Finn",,0,,,,Unclimbed?,,,
KARS,Karsang Khang,UAAA Peak,Damodar Himal (NE of Saribung),6476,21247,3,5,True,False,False,,Opened in 2014,1,1,"Other map altitudes:
   6476m - HMT-MT, HMG-Finn",,0,,,,,,,
KHAY,Khayang,,Manaslu Himal (E of Samdo Peak on Tibetan border),6186,20295,15,4,True,False,False,,Opened in 2003,4,1,"Other map altitudes:
   6186m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed?,,,
GYLZ,Gyalzen Peak,Gyaltsen Peak,Jugal Himal (SE of Leonpo Gang on Tibetan border),6151,20180,8,3,True,False,False,,,4,2,"Other map altitudes:
   6151m - HMG-MT, HMG-Finn, Nepa

This is not the Gyalgen Peak that was climbed in 1955 by the Scottish Women's Himalayan Expedition led by Monica Jackson (that peak is now call Leonpo Gang East).",2019,1,GYLZ19101,Apr 09,Nepal,"Maya Gurung, Min Bahadur Tamang, Sharmila Thapa, Tul Singh Gurung, Nar Bahadur Astani, Ash Bahadur Gurung, Samir Gurung",Climbed by Japanese in 1961 (then called Gumasi Peak)?,,
LSAM,Lungsampa,"Lung Sampa, Lumsumna",Khumbu Himal (S of Nangpai Gosum II),6500,21325,12,2,True,False,False,,Opened in 2002,1,2,"Other map altitudes:
   6500m - HMG-MT, HMG-Finn, Schneider

Lungsampa is the southern-most end of the Nangpai Gosum plateau.


CHOY-811-01: Japanese used the SSW Ridge of LSAM (first ascent of the latter), it's clearly shown in the documentation put in the added piece.

CHOY-833-01: Italians and Nepalese used the same SSW Ridge of LSAM, shown by elements of their HD's account reported on the Schneider map [BC at south side of small lake north of Gyazumpa and south of point 5560m on Schneider map. (= on Nogzumpa Kang Glacier, SE to P6500m)], [3 members tried to climb to point 6515m (=route to E ridge, not SSW ridge), but no success (after Cho Oyu attempt)].

CHOY-873-04: Americans used first the LSAM SSW Ridge [Wally Berg confirmed it to me], then a line further left [Berg considers their 1987 second route option to be one of the variants of the yellow line shown on the aerial picture below].

CHOY-873-06: Eitel used the same second option as the Americans [doing the first ascent of this line to the plateau btw!].

CHOY-891-02: Kobler team used the same LSAM SSW Ridge [C1 below point 6500m on S Ridge].

CHOY-891-03: Koreans used the same LSAM SSW Ridge.[C1 same as Swiss].

CHOY-903-09: Russians used the same LSAM SSW Ridge. [C2 at point 6500m's on SW ridge].

CHOY-Winter 2021-2022: Nepalese used a similar line to the Americans' and Eitel's 1987 to reach the Nangpai Gosum Plateau.

In 2014, Jordi Corominas and Jordi Tosas summited LSAM only via SSW Ridge.",1981,1,CHOY81101,,Japan,,Climbed by several team enroute to Cho Oyu (see Peak Notes),,
MERS,Mera South,,Khumbu Himal (SW of Mera),6064,19895,12,2,True,False,False,,Opened in 2002,1,1,"Other map altitudes:
   6064m - HMG-MT, HMG-Finn
   6073m - Schneider",,0,,,,Unclimbed?,,,
PASH,Pashuwo,Pashubo,Ganesh Himal (N of Lampo on Tibetan border),6177,20266,5,4,True,False,False,,Opened in 2003,4,1,"Other map altitudes:
   6177m - HMG-MT, HMG-Finn, Nepa",,0,,,,Unclimbed,,,
SATO,Sat Peak,Sato Peak,Ohmi Kangri Himal (N of Sharphu range),6164,20223,6,1,True,False,False,,Opened in 2002,1,1,"Other map altitudes:
   6164m - HMG-MT, HMG-Finn

The location of SAT peak is unclear. 

The Ministry lists a permit for SAT peak (6164m) which is south of the Sharphu range.

Older Japanese maps show a SATO peak (with no altitude specified) north of the Sharphu range just south of Nupchu.",,0,,,,Unclimbed?,Possibly climbed by Japanese in 1960s as Nupchu,,
TSKP,Tso Karpo,,"Kanjiroba Himal (E of Kanjiroba, W of Tso Karpo Kang)",6518,21385,10,7,True,False,False,,Opened in 2002,1,1,"Other map altitudes:
   6518m - HMG-MT
   6622m - HMG-Finn

Ministry lists a permit for Tso Karpo (6518m) just to west of Tso Karpo Kang (this matches a 6522m peak on HMG-Finn map).",,0,,,,Unclimbed,,,
SPH2,Sharphu II,Tanga II,Ohmi Kangri Himal (WNW of Kangchenjunga),6328,20761,6,1,True,False,False,,Opened in 2002,1,2,"Ministry designation of Sharphu peaks as shown on HMG-Finn from North to South:
   6172m - Sharphu IV (same as Nupchu?)
   6076m - Sharphu VI
   6328m - Sharphu II (listed at 6164m by HMG-MT)
   6433m - Sharphu I  (listed at 6463m by HMG-MT)
   6158m - Sharphu V
   6220m - Sharphu III
   6164m - Sat Peak?

Nepa map alternate names:
   6433m - Tanga I 
   6328m - Tanga II
   6158m - Tanga III
   6220m - Marson

Older Japanese maps show other numerical designations for the Sharphu range.", 201,3,SPH218301,Oct 26,USA,"Aivaras Sajus, Spencer Gray",,,
SPH3,Sharphu III,Marson,Ohmi Kangri Himal (WNW of Kangchenjunga),6220,20407,6,1,True,False,False,,Opened in 2002,1,1,"Ministry designation of Sharphu peaks as shown on HMG-Finn from North to South:
   6172m - Sharphu IV (same as Nupchu?)
   6076m - Sharphu VI
   6328m - Sharphu II (listed at 6164m by HMG-MT)
   6433m - Sharphu I  (listed at 6463m by HMG-MT)
   6158m - Sharphu V
   6220m - Sharphu III
   6164m - Sat Peak?

Nepa map alternate names:
   6433m - Tanga I 
   6328m - Tanga II
   6158m - Tanga III
   6220m - Marson

Older Japanese maps show other numerical designations for the Sharphu range.",,0,,,,Unclimbed?,,,
SPH4,Sharphu IV,Nupchu,Ohmi Kangri Himal (WNW of Kangchenjunga),6172,20249,6,1,True,False,False,,Opened in 2002,1,2,"Ministry designation of Sharphu peaks as shown on HMG-Finn from North to South:
   6172m - Sharphu IV
   6076m - Sharphu VI
   6328m - Sharphu II (listed at 6164m by HMG-MT)
   6433m - Sharphu I  (listed at 6463m by HMG-MT)
   6158m - Sharphu V
   6220m - Sharphu III
   6164m - Sat Peak?

Nepa map alternate names:
   6433m - Tanga I 
   6328m - Tanga II
   6158m - Tanga III
   6220m - Marson

Older Japanese maps show other numerical designations for the Sharphu range.",1962,1,SPH462101,May 20,Japan,"Takayuki Tsubaki, Chotare Sherpa",,,
SPH5,Sharphu V,Tanga III,Ohmi Kangri Himal (WNW of Kangchenjunga),6158,20203,6,1,True,False,False,,Opened in 2002,1,1,"Ministry designation of Sharphu peaks as shown on HMG-Finn from North to South:
   6172m - Sharphu IV (same as Nupchu?)
   6076m - Sharphu VI
   6328m - Sharphu II (listed at 6164m by HMG-MT)
   6433m - Sharphu I  (listed at 6463m by HMG-MT)
   6158m - Sharphu V
   6220m - Sharphu III
   6164m - Sat Peak?

Nepa map alternate names:
   6433m - Tanga I 
   6328m - Tanga II
   6158m - Tanga III
   6220m - Marson

Older Japanese maps show other numerical designations for the Sharphu range.",,0,,,,Unclimbed?,,,
SPH6,Sharphu VI,,Ohmi Kangri Himal (WNW of Kangchenjunga),6076,19934,6,1,True,False,False,,Opened in 2002,1,1,"Ministry designation of Sharphu peaks as shown on HMG-Finn from North to South:
   6172m - Sharphu IV (same as Nupchu?)
   6076m - Sharphu VI
   6328m - Sharphu II (listed at 6164m by HMG-MT)
   6433m - Sharphu I  (listed at 6463m by HMG-MT)
   6158m - Sharphu V
   6220m - Sharphu III
   6164m - Sat Peak?

Nepa map alternate names:
   6433m - Tanga I 
   6328m - Tanga II
   6158m - Tanga III
   6220m - Marson

Older Japanese maps show other numerical designations for the Sharphu range.",,0,,,,Unclimbed?,,,
MNSS,Mansail South,Manshail South,Mustang Himal (S of Mansail on Tibetan border),6248,20499,16,6,True,False,False,,Opened in 2014,1,1,"Other map altitudes:
   6248m - HMG-Finn
   6251m - HMG-MT",,0,,,,Unclimbed,,,
GDNG,Gave Ding,,Changla Himal (N of Lachama Chuli on Tibetan border),6581,21591,17,7,False,True,False,,Requires permit for Lachama Chuli,4,2,,2015,3,GDNG15301,Oct 22,UK,"Michael Fowler, Paul Ramsden",,,
NGO3,Ngojumba Kang III,Hillary Peak,Khumbu Himal (NE of Cho Oyu on Tibetan border),7681,25200,12,2,True,False,False,,Opened in 2014 as Hillary Peak,4,1,"Other map altitudes:
   7681m - HMG-MT
   7664m - HMG-Finn

This peak was opened in 2014 under the name Hillary Peak.",,0,,,,Unclimbed,,,
KIMS,Kimshung,"Kinshung, Tsangbu Ri",Langtang Himal (NE of Langtang Lirung),6781,22247,13,3,False,True,False,,,1,1,"Other map altitudes:
   6745m - Japan MMW, Shangri La
   6760m - Schneider
   6781m - HMG-Finn, Nepa",,0,,,,,,,
PAWR,Pawar Central,Chaar Baatsa,Pawar Himal (N of Larkya La),6621,21722,18,5,False,True,False,,,1,2,"Other map altitudes:
   6621m - HMG-Finn, Nepa",2015,1,PAWR15101,May 09,France,"Paulo Grobel, Frank Bonhomme, Christian Hurgon, Dhan Bahadur Magar, Dipen  Nuppa Bhote, Jangbu Sherpa, Rajan Lama Bhote",,,
NGOR,Nagoru,,Peri Himal (NW of Himlung Himal),6165,20226,18,5,False,True,False,,,1,2,"Other map altitudes:
   6165m - HMG-Finn

Nagoru is series of three peaks northeast of Nagoru village on the Phu Khola:
  Nagoru [Central] - 6165m
  Nagoru [North]West - 6075m
  Nagoru [South]East - 6116m",2016,3,NGOR16301,Oct 21,"Austria, Nepal","Wolfgang Drexler, Lawang Tamang",,,
SALD,Saldim,Peak 5,Makalu Himal (ENE of Shershon village on Tibetan border),6374,20912,14,2,True,False,False,,Opened in 2003,4,1,,,0,,,,Unclimbed,,,
LANY,Langtang Yubra,Yubra Himal,Langtang Himal (ENE of Langtang Lirung),6048,19843,13,3,False,False,True,,Opened in 2016,1,1,"Other map altitudes:
   6035m - HMG-MT (NMA)
   6048m - HMG-Finn",2018,3,LANY18301,Oct 21,"Australia, Netherands, Nepal","Karen De Lathouder, Elizabeth Finden, Edith Jankowski, Chris Jones, Warren Townsden, Lhakpa Nuru Sherpa, Mingma Sherpa, Nawang Sherpa, Phurba Sherpa, Sona Sherpa",It is unclear from leader's photo whether the team climbed Langtang Yubra or a ridge between Langtang Yubra and Yubra (6264m),,
LARK,Larkya Peak,"Granite Peak, Naike Peak",Manaslu Himal (N of Manaslu North),6416,21050,15,4,False,False,True,,,1,2,"Other map altitudes:
   6416m - HMG-MT, HMG-Finn, Nepa",2017,3,LARK17301,Sep 27,Georgia,"Archil Badriashvili, Giorgi Tepnadze, Bakar Gelashvili",,,
NUPW,Nuptse West II,Nuptse Nup II,Khumbu Himal (NW of Nuptse main summit),7732,25367,12,2,True,False,False,,Requires permit for Nuptse,1,2,"Other map altitudes:
   7732m - HMG-Finn, Nepa, Shangri La
   7784m - NGS (Washburn)",,0,,,,,,,
TENE,Tengi Ragi Tau East,"Agole East, Angole East",Rolwaling Himal (NE of Tesi Laptsa),6675,21900,19,2,False,True,False,,,1,2,"Other map altitudes:
   6675m - HMG-Finn
   6650m - Schneider",2005,3,TENE05301,Nov 20,France,"Maxime Belleville, Julien Herry",,,
NILE,Nilgiri East,,Annapurna-Nilgiri Himal (NNW of Annapurna I),6698,21975,1,5,False,True,False,,,1,2,"Other map altitudes:
   6698m - HMG-Finn, Nepa, Shangri La
   6706m - Japan MMW, Leomann",1970,3,,Nov,Spain,"Jorge Matas, Manuel Martin",Illegal Ascent,,
PEMR,Pemthang Ri,,Jugal Himal (N of Pemthang Karpo Ri on Tibetan border),6743,22123,8,3,False,True,False,,,4,1,"Other map altitudes:
   6743m - HMG-Finn
   6758m - Austria Alpenvereins
   6842m - Japan MMW",,0,,,,,,,
FUTI,Futi Himal,,Damodar Himal (W of Bhrikuti),6425,21079,3,5,False,True,True,,,1,2,"Other map altitudes:
   6425m - HMG-Finn, Nepa",2014,1,FUTI14101,May 16,Portugal,"Pedro Guedes Viera, Sandra Lima Dos Reis, Oldemiro Lima Fortunato, Frederico Mohilla Salomao",,,
SANB,Sano Bhrikuti,,Damodar Himal (ENE of Bhrikuti),6328,20761,3,2,False,True,False,,,1,2,"Other map altitudes:
   6328m - HMG-Finn, Nepa",2017,1,BHRS17101,,Switzerland,"Erwin Jacomet, et al.",Made ski descent,,
SANK,Sano Kailash,,,6452,21168,3,5,False,True,False,,,1,2,"Other map altitudes:
   6425m - Nepa
   6452m - HMG-Finn",2019,1,SANK19101,Apr 28,"Austria, Nepal","Wolfgang Drexler, Lawang Tamang",,,
TARS,Tarke Kang Shar,Tare Kang,Annapurna Himal (E of Glacier Dome),7069,23192,1,5,False,True,False,,,1,2,"Other map altitudes:
   7069m - HMG-Finn (named as Tare Kang)
   7069m - Nepa (named as Tarke Kang)
   7069m - Japan MMW, Leomann

There are two points along the ridge between Gangapurna and Roc Noir that have been called Tarke Kang. Before the HMG-Finn maps were published in the early 1990s, most maps referred to the 7168m point as Glacier Dome or Tarke Kang and the 7069m point was unnnamed. After the HMG-Finn maps publication, the 7069m point was called Tare Kang and the 7168m point was unnamed. Local maps now call the 7069m point Tarke Kang (Glacier Dome).

This becomes relevant because teams climbing from the south went to the 7168m point which we are now labelling as GLAC (Glacier Dome), while teams from the north went to the 7069m point which we are now labelling are TARS (or Tarke Kang Shar).",1981,3,TARS81301,Oct 10,"Italy, Nepal","Claudio Schranz, Marco Roncaglioni, Gianfranco Tagliaferri, Gombu Sherpa","Team thought they climbing Glacier Dome, but summited 7069m peak east of Glacier Dome",,
KORL,Korlang Pari Tippa,Korlang Pari Tippa North,N of Lamabagar on Tibetan border,5738,18825,19,2,True,False,False,,Opened in 2014,1,1,,,0,,,,,,,
JANE,Jannu East,Khumbhakarna East,Kangchenjunga Himal (W of Kangchenjunga),7460,24475,9,1,True,False,False,,Requires Jannu permit,1,1,"Other map altitudes:
   7710m - Shangri La
   7460m - HMG-Finn, Nepa
   7468m - Japan MMW",,0,,,,,,,
YUBR,Yubra,,Langtang Himal (ENE of Langtang Lirung),6264,20551,13,3,False,True,False,,,1,1,"Other map altitudes:
   6264m - HMG-Finn, Nepa, Shangri La",,0,,,,,,,
LUZA,Luza,,Khumbu Himal (SW of Gokyo Lake),5710,18734,12,2,True,False,False,,Opened in 2002,1,2,"Other map altitudes:
   5710m - HMG-Finn, Nepa
   5726m - HMG-MT, Schneider, Nepa",2020,4,LUZA20401,Dec 17,Nepal,"Pemba Sherpa, Lakpa Gyaljen Sherpa, Urken Lendu Sherpa",,,
KNTC,Kanti Himal Churau,,Kanti Himal (NW of Kanti Himal on Tibetan border),6419,21060,11,7,False,True,False,,,4,1,"Other map altitudes:
   6419m - HMG-Finn
",,0,,,,Unclimbed,,,
OMRC,Omoga Ri Chang,,Khumbu Himal (NNE of Kangtega),6070,19915,12,2,False,True,False,,,1,1,"Other map altitudes:
   6070m - HMG-Finn, Nepa
   6077m - Schneider, Japan MMW, Kielkowski",,0,,,,,,,
DOR2,Dorje Lakpa II,Jugal Himal,Jugal Himal (S of Dorje Lhakpa),6593,21631,8,3,False,True,False,,,1,2,,2022,1,DOR222101,Apr 30,UK,"Paul Ramsden, Timothy Miller",,,
TENS,Tengi Ragi Tau South,"Pahamlahaka, Yasa Thak, Pomlaca",Rolwaling Himal (E of Tesi Laptsa),6141,20148,19,2,False,True,False,,,1,2,"Other map altitudes:
   6141m - HMG-Finn
   6180m - Schneider",2002,3,TENS02301,Oct 23,Czech Republic,"Radek Lienerth, Alexandr Toloch",,,
